EndUID,Has_Hammer,PowerPlayBool,EndID,PrevScoreDiff,PrevEndDiff,Result
22230015_4_5_34_1,1,0.0,1,0.0,0.0,1
22230015_4_5_34_2,0,0.0,2,1.0,1.0,0
22230015_4_5_34_3,1,0.0,3,0.0,-1.0,0
22230015_4_5_34_4,1,0.0,4,-1.0,-1.0,0
22230015_4_5_34_5,1,0.0,5,-2.0,-1.0,2
22230015_4_5_34_6,0,0.0,6,0.0,2.0,1
22230015_4_5_34_7,0,0.0,7,1.0,1.0,0
22230015_4_5_34_8,1,1.0,8,-3.0,-4.0,3
22230015_4_5_34_9,0,0.0,9,0.0,3.0,0
22230015_5_1_14_1,0,0.0,1,0.0,0.0,2
22230015_5_1_14_2,0,0.0,2,2.0,2.0,0
22230015_5_1_14_3,1,0.0,3,1.0,-1.0,2
22230015_5_1_14_4,0,0.0,4,3.0,2.0,0
22230015_5_1_14_5,1,0.0,5,1.0,-2.0,1
22230015_5_1_14_6,0,0.0,6,2.0,1.0,0
22230015_5_1_14_7,1,1.0,7,1.0,-1.0,2
22230015_5_1_14_8,0,0.0,8,3.0,2.0,0
22230015_5_1_25_1,1,0.0,1,0.0,0.0,0
22230015_5_1_25_2,1,0.0,2,-2.0,-2.0,1
22230015_5_1_25_3,0,0.0,3,-1.0,1.0,0
22230015_5_1_25_4,1,0.0,4,-3.0,-2.0,2
22230015_5_1_25_5,0,0.0,5,-1.0,2.0,0
22230015_5_1_25_6,1,1.0,6,-2.0,-1.0,1
22230015_5_1_25_7,0,0.0,7,-1.0,1.0,0
22230015_5_1_25_8,1,0.0,8,-3.0,-2.0,0
22230015_5_2_11_1,1,0.0,1,0.0,0.0,4
22230015_5_2_11_2,0,0.0,2,4.0,4.0,0
22230015_5_2_11_3,1,0.0,3,3.0,-1.0,0
22230015_5_2_11_4,1,0.0,4,2.0,-1.0,2
22230015_5_2_11_5,0,0.0,5,4.0,2.0,0
22230015_5_2_11_6,1,0.0,6,2.0,-2.0,2
22230015_5_2_11_7,0,0.0,7,4.0,2.0,0
22230015_5_2_11_8,1,1.0,8,2.0,-2.0,1
22230015_5_2_44_1,0,0.0,1,0.0,0.0,0
22230015_5_2_44_2,1,0.0,2,-4.0,-4.0,1
22230015_5_2_44_3,0,0.0,3,-3.0,1.0,1
22230015_5_2_44_4,0,0.0,4,-2.0,1.0,0
22230015_5_2_44_5,1,0.0,5,-4.0,-2.0,2
22230015_5_2_44_6,0,0.0,6,-2.0,2.0,0
22230015_5_2_44_7,1,1.0,7,-4.0,-2.0,2
22230015_5_2_44_8,0,0.0,8,-2.0,2.0,0
22230015_5_3_24_1,0,0.0,1,0.0,0.0,0
22230015_5_3_24_2,1,0.0,2,-2.0,-2.0,3
22230015_5_3_24_3,0,0.0,3,1.0,3.0,1
22230015_5_3_24_4,0,0.0,4,2.0,1.0,0
22230015_5_3_24_5,1,0.0,5,1.0,-1.0,2
22230015_5_3_24_6,0,0.0,6,3.0,2.0,0
22230015_5_3_24_7,1,1.0,7,2.0,-1.0,2
22230015_5_3_24_8,0,0.0,8,4.0,2.0,0
22230015_5_3_36_1,1,0.0,1,0.0,0.0,2
22230015_5_3_36_2,0,0.0,2,2.0,2.0,0
22230015_5_3_36_3,1,0.0,3,-1.0,-3.0,0
22230015_5_3_36_4,1,0.0,4,-2.0,-1.0,1
22230015_5_3_36_5,0,0.0,5,-1.0,1.0,0
22230015_5_3_36_6,1,1.0,6,-3.0,-2.0,1
22230015_5_3_36_7,0,0.0,7,-2.0,1.0,0
22230015_5_3_36_8,1,0.0,8,-4.0,-2.0,0
22230015_5_4_10_1,1,0.0,1,0.0,0.0,2
22230015_5_4_10_2,0,0.0,2,2.0,2.0,0
22230015_5_4_10_3,1,0.0,3,1.0,-1.0,1
22230015_5_4_10_4,0,0.0,4,2.0,1.0,0
22230015_5_4_10_5,1,0.0,5,1.0,-1.0,0
22230015_5_4_10_6,1,0.0,6,0.0,-1.0,1
22230015_5_4_10_7,0,0.0,7,1.0,1.0,0
22230015_5_4_10_8,1,1.0,8,-1.0,-2.0,0
22230015_5_4_37_1,0,0.0,1,0.0,0.0,0
22230015_5_4_37_2,1,0.0,2,-2.0,-2.0,1
22230015_5_4_37_3,0,0.0,3,-1.0,1.0,0
22230015_5_4_37_4,1,0.0,4,-2.0,-1.0,1
22230015_5_4_37_5,0,0.0,5,-1.0,1.0,1
22230015_5_4_37_6,0,0.0,6,0.0,1.0,0
22230015_5_4_37_7,1,1.0,7,-1.0,-1.0,2
22230015_5_4_37_8,0,0.0,8,1.0,2.0,2
22230015_5_5_22_1,1,0.0,1,0.0,0.0,1
22230015_5_5_22_2,0,0.0,2,1.0,1.0,1
22230015_5_5_22_3,0,0.0,3,2.0,1.0,1
22230015_5_5_22_4,0,0.0,4,3.0,1.0,3
22230015_5_5_22_5,0,0.0,5,6.0,3.0,0
22230015_5_5_22_6,1,1.0,6,3.0,-3.0,1
22230015_5_5_22_7,0,0.0,7,4.0,1.0,2
22230015_5_5_46_1,0,0.0,1,0.0,0.0,0
22230015_5_5_46_2,1,0.0,2,-1.0,-1.0,0
22230015_5_5_46_3,1,0.0,3,-2.0,-1.0,0
22230015_5_5_46_4,1,0.0,4,-3.0,-1.0,0
22230015_5_5_46_5,1,1.0,5,-6.0,-3.0,3
22230015_5_5_46_6,0,0.0,6,-3.0,3.0,0
22230015_5_5_46_7,1,0.0,7,-4.0,-1.0,0
22230015_6_1_23_1,0,0.0,1,0.0,0.0,0
22230015_6_1_23_2,1,0.0,2,-2.0,-2.0,1
22230015_6_1_23_3,0,0.0,3,-1.0,1.0,0
22230015_6_1_23_4,1,1.0,4,-3.0,-2.0,0
22230015_6_1_23_5,1,0.0,5,-6.0,-3.0,1
22230015_6_1_23_6,0,0.0,6,-5.0,1.0,0
22230015_6_1_23_7,1,0.0,7,-7.0,-2.0,1
22230015_6_1_34_1,1,0.0,1,0.0,0.0,2
22230015_6_1_34_2,0,0.0,2,2.0,2.0,0
22230015_6_1_34_3,1,0.0,3,1.0,-1.0,2
22230015_6_1_34_4,0,0.0,4,3.0,2.0,3
22230015_6_1_34_5,0,0.0,5,6.0,3.0,0
22230015_6_1_34_6,1,0.0,6,5.0,-1.0,2
22230015_6_1_34_7,0,0.0,7,7.0,2.0,0
22230015_6_2_16_1,0,0.0,1,0.0,0.0,0
22230015_6_2_16_2,1,0.0,2,-1.0,-1.0,4
22230015_6_2_16_3,0,0.0,3,3.0,4.0,0
22230015_6_2_16_4,1,0.0,4,1.0,-2.0,0
22230015_6_2_16_5,1,0.0,5,0.0,-1.0,2
22230015_6_2_16_6,0,0.0,6,2.0,2.0,0
22230015_6_2_16_7,1,1.0,7,1.0,-1.0,1
22230015_6_2_16_8,0,0.0,8,2.0,1.0,0
22230015_6_2_16_9,1,0.0,9,0.0,-2.0,1
22230015_6_2_19_1,1,0.0,1,0.0,0.0,1
22230015_6_2_19_2,0,0.0,2,1.0,1.0,0
22230015_6_2_19_3,1,0.0,3,-3.0,-4.0,2
22230015_6_2_19_4,0,0.0,4,-1.0,2.0,1
22230015_6_2_19_5,0,0.0,5,0.0,1.0,0
22230015_6_2_19_6,1,1.0,6,-2.0,-2.0,1
22230015_6_2_19_7,0,0.0,7,-1.0,1.0,0
22230015_6_2_19_8,1,0.0,8,-2.0,-1.0,2
22230015_6_2_19_9,0,0.0,9,0.0,2.0,0
22230015_6_3_15_1,0,0.0,1,0.0,0.0,0
22230015_6_3_15_2,1,0.0,2,-3.0,-3.0,1
22230015_6_3_15_3,0,0.0,3,-2.0,1.0,0
22230015_6_3_15_4,1,1.0,4,-4.0,-2.0,2
22230015_6_3_15_5,0,0.0,5,-2.0,2.0,0
22230015_6_3_15_6,1,0.0,6,-5.0,-3.0,3
22230015_6_3_15_7,0,0.0,7,-2.0,3.0,0
22230015_6_3_51_1,1,0.0,1,0.0,0.0,3
22230015_6_3_51_2,0,0.0,2,3.0,3.0,0
22230015_6_3_51_3,1,0.0,3,2.0,-1.0,2
22230015_6_3_51_4,0,0.0,4,4.0,2.0,0
22230015_6_3_51_5,1,0.0,5,2.0,-2.0,3
22230015_6_3_51_6,0,0.0,6,5.0,3.0,0
22230015_6_3_51_7,1,1.0,7,2.0,-3.0,4
22230015_6_4_18_1,0,0.0,1,0.0,0.0,0
22230015_6_4_18_2,1,0.0,2,-1.0,-1.0,0
22230015_6_4_18_3,1,0.0,3,-2.0,-1.0,0
22230015_6_4_18_4,1,0.0,4,-3.0,-1.0,0
22230015_6_4_18_5,1,1.0,5,-4.0,-1.0,2
22230015_6_4_18_6,0,0.0,6,-2.0,2.0,0
22230015_6_4_18_7,1,0.0,7,-3.0,-1.0,0
22230015_6_4_20_1,1,0.0,1,0.0,0.0,1
22230015_6_4_20_2,0,0.0,2,1.0,1.0,1
22230015_6_4_20_3,0,0.0,3,2.0,1.0,1
22230015_6_4_20_4,0,0.0,4,3.0,1.0,1
22230015_6_4_20_5,0,0.0,5,4.0,1.0,0
22230015_6_4_20_6,1,0.0,6,2.0,-2.0,1
22230015_6_4_20_7,0,0.0,7,3.0,1.0,3
22230015_6_5_17_1,1,0.0,1,0.0,0.0,1
22230015_6_5_17_2,0,0.0,2,1.0,1.0,1
22230015_6_5_17_3,0,0.0,3,2.0,1.0,1
22230015_6_5_17_4,0,0.0,4,3.0,1.0,2
22230015_6_5_17_5,0,0.0,5,5.0,2.0,0
22230015_6_5_17_6,1,0.0,6,4.0,-1.0,0
22230015_6_5_17_7,1,1.0,7,3.0,-1.0,1
22230015_6_5_17_8,0,0.0,8,4.0,1.0,0
22230015_6_5_28_1,0,0.0,1,0.0,0.0,0
22230015_6_5_28_2,1,0.0,2,-1.0,-1.0,0
22230015_6_5_28_3,1,0.0,3,-2.0,-1.0,0
22230015_6_5_28_4,1,0.0,4,-3.0,-1.0,0
22230015_6_5_28_5,1,1.0,5,-5.0,-2.0,1
22230015_6_5_28_6,0,0.0,6,-4.0,1.0,1
22230015_6_5_28_7,0,0.0,7,-3.0,1.0,0
22230015_6_5_28_8,1,0.0,8,-4.0,-1.0,0
22230015_7_1_22_1,0,0.0,1,0.0,0.0,0
22230015_7_1_22_2,1,0.0,2,-5.0,-5.0,0
22230015_7_1_22_3,1,1.0,3,-6.0,-1.0,3
22230015_7_1_22_4,0,0.0,4,-3.0,3.0,0
22230015_7_1_22_5,1,0.0,5,-6.0,-3.0,3
22230015_7_1_22_6,0,0.0,6,-3.0,3.0,0
22230015_7_1_37_1,1,0.0,1,0.0,0.0,5
22230015_7_1_37_2,0,0.0,2,5.0,5.0,1
22230015_7_1_37_3,0,0.0,3,6.0,1.0,0
22230015_7_1_37_4,1,0.0,4,3.0,-3.0,3
22230015_7_1_37_5,0,0.0,5,6.0,3.0,0
22230015_7_1_37_6,1,1.0,6,3.0,-3.0,3
22230015_7_2_10_1,1,0.0,1,0.0,0.0,0
22230015_7_2_10_2,1,0.0,2,-1.0,-1.0,0
22230015_7_2_10_3,1,0.0,3,-2.0,-1.0,2
22230015_7_2_10_4,0,0.0,4,0.0,2.0,0
22230015_7_2_10_5,1,0.0,5,-1.0,-1.0,2
22230015_7_2_10_6,0,0.0,6,1.0,2.0,0
22230015_7_2_10_7,1,1.0,7,0.0,-1.0,2
22230015_7_2_10_8,0,0.0,8,2.0,2.0,2
22230015_7_2_24_1,0,0.0,1,0.0,0.0,1
22230015_7_2_24_2,0,0.0,2,1.0,1.0,1
22230015_7_2_24_3,0,0.0,3,2.0,1.0,0
22230015_7_2_24_4,1,0.0,4,0.0,-2.0,1
22230015_7_2_24_5,0,0.0,5,1.0,1.0,0
22230015_7_2_24_6,1,0.0,6,-1.0,-2.0,1
22230015_7_2_24_7,0,0.0,7,0.0,1.0,0
22230015_7_2_24_8,1,1.0,8,-2.0,-2.0,0
22230015_7_3_11_1,1,0.0,1,0.0,0.0,2
22230015_7_3_11_2,0,0.0,2,2.0,2.0,0
22230015_7_3_11_3,1,0.0,3,0.0,-2.0,1
22230015_7_3_11_4,0,0.0,4,1.0,1.0,0
22230015_7_3_11_5,1,0.0,5,-1.0,-2.0,3
22230015_7_3_11_6,0,0.0,6,2.0,3.0,0
22230015_7_3_11_7,1,1.0,7,0.0,-2.0,0
22230015_7_3_11_8,1,0.0,8,-1.0,-1.0,1
22230015_7_3_11_9,0,0.0,9,0.0,1.0,0
22230015_7_3_46_1,0,0.0,1,0.0,0.0,0
22230015_7_3_46_2,1,0.0,2,-2.0,-2.0,2
22230015_7_3_46_3,0,0.0,3,0.0,2.0,0
22230015_7_3_46_4,1,0.0,4,-1.0,-1.0,2
22230015_7_3_46_5,0,0.0,5,1.0,2.0,0
22230015_7_3_46_6,1,1.0,6,-2.0,-3.0,2
22230015_7_3_46_7,0,0.0,7,0.0,2.0,1
22230015_7_3_46_8,0,0.0,8,1.0,1.0,0
22230015_7_3_46_9,1,0.0,9,0.0,-1.0,2
22230015_7_4_14_1,1,0.0,1,0.0,0.0,4
22230015_7_4_14_2,0,0.0,2,4.0,4.0,0
22230015_7_4_14_3,1,0.0,3,1.0,-3.0,3
22230015_7_4_14_4,0,0.0,4,4.0,3.0,1
22230015_7_4_14_5,0,0.0,5,5.0,1.0,0
22230015_7_4_14_6,1,0.0,6,2.0,-3.0,3
22230015_7_4_14_7,0,0.0,7,5.0,3.0,0
22230015_7_4_44_1,0,0.0,1,0.0,0.0,0
22230015_7_4_44_2,1,0.0,2,-4.0,-4.0,3
22230015_7_4_44_3,0,0.0,3,-1.0,3.0,0
22230015_7_4_44_4,1,0.0,4,-4.0,-3.0,0
22230015_7_4_44_5,1,1.0,5,-5.0,-1.0,3
22230015_7_4_44_6,0,0.0,6,-2.0,3.0,0
22230015_7_4_44_7,1,0.0,7,-5.0,-3.0,0
22230015_7_5_25_1,1,0.0,1,0.0,0.0,3
22230015_7_5_25_2,0,0.0,2,3.0,3.0,2
22230015_7_5_25_3,0,0.0,3,5.0,2.0,1
22230015_7_5_25_4,0,0.0,4,6.0,1.0,0
22230015_7_5_25_5,1,0.0,5,3.0,-3.0,0
22230015_7_5_25_6,1,1.0,6,2.0,-1.0,0
22230015_7_5_25_7,1,0.0,7,1.0,-1.0,0
22230015_7_5_25_8,1,0.0,8,0.0,-1.0,2
22230015_7_5_36_1,0,0.0,1,0.0,0.0,0
22230015_7_5_36_2,1,0.0,2,-3.0,-3.0,0
22230015_7_5_36_3,1,0.0,3,-5.0,-2.0,0
22230015_7_5_36_4,1,1.0,4,-6.0,-1.0,3
22230015_7_5_36_5,0,0.0,5,-3.0,3.0,1
22230015_7_5_36_6,0,0.0,6,-2.0,1.0,1
22230015_7_5_36_7,0,0.0,7,-1.0,1.0,1
22230015_7_5_36_8,0,0.0,8,0.0,1.0,0
22230015_8_1_20_1,1,0.0,1,0.0,0.0,4
22230015_8_1_20_2,0,0.0,2,4.0,4.0,0
22230015_8_1_20_3,1,0.0,3,3.0,-1.0,1
22230015_8_1_20_4,0,0.0,4,4.0,1.0,2
22230015_8_1_20_5,0,0.0,5,6.0,2.0,0
22230015_8_1_20_6,1,0.0,6,5.0,-1.0,3
22230015_8_1_28_1,0,0.0,1,0.0,0.0,0
22230015_8_1_28_2,1,0.0,2,-4.0,-4.0,1
22230015_8_1_28_3,0,0.0,3,-3.0,1.0,0
22230015_8_1_28_4,1,0.0,4,-4.0,-1.0,0
22230015_8_1_28_5,1,1.0,5,-6.0,-2.0,1
22230015_8_1_28_6,0,0.0,6,-5.0,1.0,0
22230015_8_2_18_1,1,0.0,1,0.0,0.0,2
22230015_8_2_18_2,0,0.0,2,2.0,2.0,0
22230015_8_2_18_3,1,0.0,3,1.0,-1.0,1
22230015_8_2_18_4,0,0.0,4,2.0,1.0,0
22230015_8_2_18_5,1,0.0,5,1.0,-1.0,0
22230015_8_2_18_6,1,0.0,6,0.0,-1.0,1
22230015_8_2_18_7,0,0.0,7,1.0,1.0,0
22230015_8_2_18_8,1,1.0,8,0.0,-1.0,1
22230015_8_2_51_1,0,0.0,1,0.0,0.0,0
22230015_8_2_51_2,1,0.0,2,-2.0,-2.0,1
22230015_8_2_51_3,0,0.0,3,-1.0,1.0,0
22230015_8_2_51_4,1,0.0,4,-2.0,-1.0,1
22230015_8_2_51_5,0,0.0,5,-1.0,1.0,1
22230015_8_2_51_6,0,0.0,6,0.0,1.0,0
22230015_8_2_51_7,1,1.0,7,-1.0,-1.0,1
22230015_8_2_51_8,0,0.0,8,0.0,1.0,0
22230015_8_3_17_1,0,0.0,1,0.0,0.0,0
22230015_8_3_17_2,1,0.0,2,-1.0,-1.0,3
22230015_8_3_17_3,0,0.0,3,2.0,3.0,0
22230015_8_3_17_4,1,0.0,4,1.0,-1.0,0
22230015_8_3_17_5,1,0.0,5,-1.0,-2.0,0
22230015_8_3_17_6,1,1.0,6,-2.0,-1.0,3
22230015_8_3_17_7,0,0.0,7,1.0,3.0,1
22230015_8_3_17_8,0,0.0,8,2.0,1.0,2
22230015_8_3_19_1,1,0.0,1,0.0,0.0,1
22230015_8_3_19_2,0,0.0,2,1.0,1.0,0
22230015_8_3_19_3,1,0.0,3,-2.0,-3.0,1
22230015_8_3_19_4,0,0.0,4,-1.0,1.0,2
22230015_8_3_19_5,0,0.0,5,1.0,2.0,1
22230015_8_3_19_6,0,0.0,6,2.0,1.0,0
22230015_8_3_19_7,1,1.0,7,-1.0,-3.0,0
22230015_8_3_19_8,1,0.0,8,-2.0,-1.0,0
22230015_8_4_16_1,1,0.0,1,0.0,0.0,0
22230015_8_4_16_2,1,0.0,2,-1.0,-1.0,4
22230015_8_4_16_3,0,0.0,3,3.0,4.0,0
22230015_8_4_16_4,1,0.0,4,2.0,-1.0,0
22230015_8_4_16_5,1,1.0,5,-2.0,-4.0,4
22230015_8_4_16_6,0,0.0,6,2.0,4.0,0
22230015_8_4_16_7,1,0.0,7,1.0,-1.0,4
22230015_8_4_23_1,0,0.0,1,0.0,0.0,1
22230015_8_4_23_2,0,0.0,2,1.0,1.0,0
22230015_8_4_23_3,1,0.0,3,-3.0,-4.0,1
22230015_8_4_23_4,0,0.0,4,-2.0,1.0,4
22230015_8_4_23_5,0,0.0,5,2.0,4.0,0
22230015_8_4_23_6,1,1.0,6,-2.0,-4.0,1
22230015_8_4_23_7,0,0.0,7,-1.0,1.0,0
22230015_8_5_15_1,1,0.0,1,0.0,0.0,0
22230015_8_5_15_2,1,0.0,2,-1.0,-1.0,1
22230015_8_5_15_3,0,0.0,3,0.0,1.0,1
22230015_8_5_15_4,0,0.0,4,1.0,1.0,0
22230015_8_5_15_5,1,0.0,5,-3.0,-4.0,1
22230015_8_5_15_6,0,0.0,6,-2.0,1.0,0
22230015_8_5_15_7,1,1.0,7,-3.0,-1.0,0
22230015_8_5_15_8,1,0.0,8,-4.0,-1.0,3
22230015_8_5_34_1,0,0.0,1,0.0,0.0,1
22230015_8_5_34_2,0,0.0,2,1.0,1.0,0
22230015_8_5_34_3,1,0.0,3,0.0,-1.0,0
22230015_8_5_34_4,1,0.0,4,-1.0,-1.0,4
22230015_8_5_34_5,0,0.0,5,3.0,4.0,0
22230015_8_5_34_6,1,1.0,6,2.0,-1.0,1
22230015_8_5_34_7,0,0.0,7,3.0,1.0,1
22230015_8_5_34_8,0,0.0,8,4.0,1.0,0
22230015_9_1_10_1,1,0.0,1,0.0,0.0,1
22230015_9_1_10_2,0,0.0,2,1.0,1.0,2
22230015_9_1_10_3,0,0.0,3,3.0,2.0,0
22230015_9_1_10_4,1,0.0,4,1.0,-2.0,2
22230015_9_1_10_5,0,0.0,5,3.0,2.0,1
22230015_9_1_10_6,0,0.0,6,4.0,1.0,0
22230015_9_1_10_7,1,1.0,7,0.0,-4.0,5
22230015_9_1_46_1,0,0.0,1,0.0,0.0,0
22230015_9_1_46_2,1,0.0,2,-1.0,-1.0,0
22230015_9_1_46_3,1,0.0,3,-3.0,-2.0,2
22230015_9_1_46_4,0,0.0,4,-1.0,2.0,0
22230015_9_1_46_5,1,1.0,5,-3.0,-2.0,0
22230015_9_1_46_6,1,0.0,6,-4.0,-1.0,4
22230015_9_1_46_7,0,0.0,7,0.0,4.0,0
22230015_9_2_36_1,0,0.0,1,0.0,0.0,0
22230015_9_2_36_2,1,0.0,2,-1.0,-1.0,0
22230015_9_2_36_3,1,0.0,3,-3.0,-2.0,0
22230015_9_2_36_4,1,0.0,4,-4.0,-1.0,0
22230015_9_2_36_5,1,1.0,5,-6.0,-2.0,2
22230015_9_2_36_6,0,0.0,6,-4.0,2.0,0
22230015_9_2_37_1,1,0.0,1,0.0,0.0,1
22230015_9_2_37_2,0,0.0,2,1.0,1.0,2
22230015_9_2_37_3,0,0.0,3,3.0,2.0,1
22230015_9_2_37_4,0,0.0,4,4.0,1.0,2
22230015_9_2_37_5,0,0.0,5,6.0,2.0,0
22230015_9_2_37_6,1,1.0,6,4.0,-2.0,3
22230015_9_3_22_1,1,0.0,1,0.0,0.0,4
22230015_9_3_22_2,0,0.0,2,4.0,4.0,0
22230015_9_3_22_3,1,0.0,3,0.0,-4.0,1
22230015_9_3_22_4,0,0.0,4,1.0,1.0,0
22230015_9_3_22_5,1,1.0,5,-3.0,-4.0,0
22230015_9_3_22_6,1,0.0,6,-4.0,-1.0,2
22230015_9_3_22_7,0,0.0,7,-2.0,2.0,0
22230015_9_3_44_1,0,0.0,1,0.0,0.0,0
22230015_9_3_44_2,1,0.0,2,-4.0,-4.0,4
22230015_9_3_44_3,0,0.0,3,0.0,4.0,0
22230015_9_3_44_4,1,0.0,4,-1.0,-1.0,4
22230015_9_3_44_5,0,0.0,5,3.0,4.0,1
22230015_9_3_44_6,0,0.0,6,4.0,1.0,0
22230015_9_3_44_7,1,1.0,7,2.0,-2.0,3
22230015_9_4_11_1,1,0.0,1,0.0,0.0,0
22230015_9_4_11_2,1,0.0,2,-2.0,-2.0,2
22230015_9_4_11_3,0,0.0,3,0.0,2.0,0
22230015_9_4_11_4,1,0.0,4,-3.0,-3.0,3
22230015_9_4_11_5,0,0.0,5,0.0,3.0,0
22230015_9_4_11_6,1,1.0,6,-1.0,-1.0,0
22230015_9_4_11_7,1,0.0,7,-2.0,-1.0,1
22230015_9_4_11_8,0,0.0,8,-1.0,1.0,1
22230015_9_4_11_9,0,0.0,9,0.0,1.0,0
22230015_9_4_25_1,0,0.0,1,0.0,0.0,2
22230015_9_4_25_2,0,0.0,2,2.0,2.0,0
22230015_9_4_25_3,1,0.0,3,0.0,-2.0,3
22230015_9_4_25_4,0,0.0,4,3.0,3.0,0
22230015_9_4_25_5,1,0.0,5,0.0,-3.0,1
22230015_9_4_25_6,0,0.0,6,1.0,1.0,1
22230015_9_4_25_7,0,0.0,7,2.0,1.0,0
22230015_9_4_25_8,1,1.0,8,1.0,-1.0,0
22230015_9_4_25_9,1,0.0,9,0.0,-1.0,1
22230015_9_5_14_1,1,0.0,1,0.0,0.0,3
22230015_9_5_14_2,0,0.0,2,3.0,3.0,0
22230015_9_5_14_3,1,0.0,3,2.0,-1.0,2
22230015_9_5_14_4,0,0.0,4,4.0,2.0,0
22230015_9_5_14_5,1,0.0,5,3.0,-1.0,2
22230015_9_5_14_6,0,0.0,6,5.0,2.0,0
22230015_9_5_14_7,1,1.0,7,3.0,-2.0,1
22230015_9_5_14_8,0,0.0,8,4.0,1.0,0
22230015_9_5_24_1,0,0.0,1,0.0,0.0,0
22230015_9_5_24_2,1,0.0,2,-3.0,-3.0,1
22230015_9_5_24_3,0,0.0,3,-2.0,1.0,0
22230015_9_5_24_4,1,0.0,4,-4.0,-2.0,1
22230015_9_5_24_5,0,0.0,5,-3.0,1.0,0
22230015_9_5_24_6,1,1.0,6,-5.0,-2.0,2
22230015_9_5_24_7,0,0.0,7,-3.0,2.0,0
22230015_9_5_24_8,1,0.0,8,-4.0,-1.0,2
23240026_10_1_19_1,1,0.0,1,0.0,0.0,1
23240026_10_1_19_2,0,0.0,2,1.0,1.0,1
23240026_10_1_19_3,0,0.0,3,2.0,1.0,0
23240026_10_1_19_4,1,0.0,4,1.0,-1.0,2
23240026_10_1_19_5,0,0.0,5,3.0,2.0,0
23240026_10_1_19_6,1,1.0,6,2.0,-1.0,1
23240026_10_1_19_7,0,0.0,7,3.0,1.0,1
23240026_10_1_25_1,0,0.0,1,0.0,0.0,0
23240026_10_1_25_2,1,0.0,2,-1.0,-1.0,0
23240026_10_1_25_3,1,0.0,3,-2.0,-1.0,1
23240026_10_1_25_4,0,0.0,4,-1.0,1.0,0
23240026_10_1_25_5,1,0.0,5,-3.0,-2.0,1
23240026_10_1_25_6,0,0.0,6,-2.0,1.0,0
23240026_10_1_25_7,1,1.0,7,-3.0,-1.0,0
23240026_10_2_22_1,0,0.0,1,0.0,0.0,0
23240026_10_2_22_2,1,0.0,2,-5.0,-5.0,1
23240026_10_2_22_3,0,0.0,3,-4.0,1.0,1
23240026_10_2_22_4,0,0.0,4,-3.0,1.0,0
23240026_10_2_22_5,1,1.0,5,-4.0,-1.0,1
23240026_10_2_22_6,0,0.0,6,-3.0,1.0,0
23240026_10_2_44_1,1,0.0,1,0.0,0.0,5
23240026_10_2_44_2,0,0.0,2,5.0,5.0,0
23240026_10_2_44_3,1,0.0,3,4.0,-1.0,0
23240026_10_2_44_4,1,0.0,4,3.0,-1.0,1
23240026_10_2_44_5,0,0.0,5,4.0,1.0,0
23240026_10_2_44_6,1,0.0,6,3.0,-1.0,3
23240026_10_3_10_1,1,0.0,1,0.0,0.0,0
23240026_10_3_10_2,1,0.0,2,-1.0,-1.0,3
23240026_10_3_10_3,0,0.0,3,2.0,3.0,1
23240026_10_3_10_4,0,0.0,4,3.0,1.0,0
23240026_10_3_10_5,1,0.0,5,2.0,-1.0,2
23240026_10_3_10_6,0,0.0,6,4.0,2.0,0
23240026_10_3_10_7,1,1.0,7,1.0,-3.0,6
23240026_10_3_14_1,0,0.0,1,0.0,0.0,1
23240026_10_3_14_2,0,0.0,2,1.0,1.0,0
23240026_10_3_14_3,1,0.0,3,-2.0,-3.0,0
23240026_10_3_14_4,1,0.0,4,-3.0,-1.0,1
23240026_10_3_14_5,0,0.0,5,-2.0,1.0,0
23240026_10_3_14_6,1,1.0,6,-4.0,-2.0,3
23240026_10_3_14_7,0,0.0,7,-1.0,3.0,0
23240026_10_4_43_1,0,0.0,1,0.0,0.0,0
23240026_10_4_43_2,1,0.0,2,-1.0,-1.0,0
23240026_10_4_43_3,1,0.0,3,-2.0,-1.0,0
23240026_10_4_43_4,1,0.0,4,-3.0,-1.0,1
23240026_10_4_43_5,0,0.0,5,-2.0,1.0,1
23240026_10_4_43_6,0,0.0,6,-1.0,1.0,0
23240026_10_4_43_7,1,1.0,7,-3.0,-2.0,2
23240026_10_4_43_8,0,0.0,8,-1.0,2.0,1
23240026_10_4_43_9,0,0.0,9,0.0,1.0,1
23240026_10_4_46_1,1,0.0,1,0.0,0.0,1
23240026_10_4_46_2,0,0.0,2,1.0,1.0,1
23240026_10_4_46_3,0,0.0,3,2.0,1.0,1
23240026_10_4_46_4,0,0.0,4,3.0,1.0,0
23240026_10_4_46_5,1,0.0,5,2.0,-1.0,0
23240026_10_4_46_6,1,0.0,6,1.0,-1.0,2
23240026_10_4_46_7,0,0.0,7,3.0,2.0,0
23240026_10_4_46_8,1,1.0,8,1.0,-2.0,0
23240026_10_4_46_9,1,0.0,9,0.0,-1.0,0
23240026_10_5_20_1,1,0.0,1,0.0,0.0,1
23240026_10_5_20_2,0,0.0,2,1.0,1.0,0
23240026_10_5_20_3,1,0.0,3,-1.0,-2.0,1
23240026_10_5_20_4,0,0.0,4,0.0,1.0,1
23240026_10_5_20_5,0,0.0,5,1.0,1.0,1
23240026_10_5_20_6,0,0.0,6,2.0,1.0,0
23240026_10_5_20_7,1,1.0,7,1.0,-1.0,1
